ID,Condition,RunPosition,RT,Globality,RunType,StimuliType
20,Local Incongruent at 6,6,585,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Global Congruent,2,585,Global,Congruent,Congruent Stimuli with Target
1,Global Incongruent at 2,2,586,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Global Congruent,6,586,Global,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 2,2,586,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Incongruent at 6,6,586,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,587,Local,Incongruent at 6,Incongruent Stimuli with Target
20,Local Congruent,6,588,Local,Congruent,Congruent Stimuli with Target
8,Local Incongruent at 2,2,589,Local,Incongruent at 2,Incongruent Stimuli with Target
8,Local Incongruent at 6,6,590,Local,Incongruent at 6,Incongruent Stimuli with Target
27,Global Incongruent at 2,2,590,Global,Incongruent at 2,Incongruent Stimuli with Target
30,Global Incongruent at 2,2,590,Global,Incongruent at 2,Incongruent Stimuli with Target
1,Global Incongruent at 2,2,591,Global,Incongruent at 2,Incongruent Stimuli with Target
15,Local Congruent,2,591,Local,Congruent,Congruent Stimuli with Target
35,Local Incongruent at 2,2,591,Local,Incongruent at 2,Incongruent Stimuli with Target
5,Local Incongruent at 2,2,592,Local,Incongruent at 2,Incongruent Stimuli with Target
19,Local Incongruent at 2,2,593,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Congruent,6,594,Local,Congruent,Congruent Stimuli with Target
34,Local Incongruent at 2,2,594,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,595,Local,Incongruent at 2,Incongruent Stimuli with Target
8,Global Incongruent at 2,2,598,Global,Incongruent at 2,Incongruent Stimuli with Target
24,Global Congruent,6,598,Global,Congruent,Congruent Stimuli with Target
17,Local Incongruent at 6,6,599,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Local Congruent,2,599,Local,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 6,6,669,Local,Incongruent at 6,Incongruent Stimuli with Target
10,Global Incongruent at 2,2,669,Global,Incongruent at 2,Incongruent Stimuli with Target
11,Local Incongruent at 6,6,669,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Local Incongruent at 6,6,669,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Local Incongruent at 2,2,669,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Incongruent at 6,6,669,Local,Incongruent at 6,Incongruent Stimuli with Target
18,Local Congruent,6,669,Local,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 2,2,669,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 6,6,669,Local,Incongruent at 6,Incongruent Stimuli with Target
20,Local Incongruent at 2,2,669,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 2,2,669,Local,Incongruent at 2,Incongruent Stimuli with Target
24,Local Incongruent at 6,6,669,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Local Congruent,6,669,Local,Congruent,Congruent Stimuli with Target
37,Local Congruent,2,669,Local,Congruent,Congruent Stimuli with Target
1,Global Incongruent at 6,6,670,Global,Incongruent at 6,Incongruent Stimuli with Target
1,Local Congruent,6,670,Local,Congruent,Congruent Stimuli with Target
1,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
7,Global Congruent,2,670,Global,Congruent,Congruent Stimuli with Target
7,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
8,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
8,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
11,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
11,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
13,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
15,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
15,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
17,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
17,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Congruent,6,670,Local,Congruent,Congruent Stimuli with Target
21,Local Congruent,2,670,Local,Congruent,Congruent Stimuli with Target
24,Local Congruent,2,670,Local,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
24,Global Incongruent at 6,6,670,Global,Incongruent at 6,Incongruent Stimuli with Target
27,Local Congruent,2,670,Local,Congruent,Congruent Stimuli with Target
27,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
27,Global Congruent,2,670,Global,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Global Incongruent at 2,2,670,Global,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
35,Global Incongruent at 2,2,670,Global,Incongruent at 2,Incongruent Stimuli with Target
37,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Local Incongruent at 6,6,670,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Local Incongruent at 2,2,670,Local,Incongruent at 2,Incongruent Stimuli with Target
11,Local Incongruent at 2,2,671,Local,Incongruent at 2,Incongruent Stimuli with Target
19,Local Incongruent at 6,6,671,Local,Incongruent at 6,Incongruent Stimuli with Target
20,Global Incongruent at 2,2,671,Global,Incongruent at 2,Incongruent Stimuli with Target
30,Global Incongruent at 2,2,671,Global,Incongruent at 2,Incongruent Stimuli with Target
35,Global Incongruent at 6,6,671,Global,Incongruent at 6,Incongruent Stimuli with Target
1,Global Congruent,2,672,Global,Congruent,Congruent Stimuli with Target
5,Local Incongruent at 6,6,672,Local,Incongruent at 6,Incongruent Stimuli with Target
10,Local Incongruent at 6,6,672,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Local Incongruent at 6,6,672,Local,Incongruent at 6,Incongruent Stimuli with Target
12,Local Incongruent at 2,2,672,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Global Incongruent at 6,6,672,Global,Incongruent at 6,Incongruent Stimuli with Target
1,Local Incongruent at 2,2,673,Local,Incongruent at 2,Incongruent Stimuli with Target
10,Local Congruent,2,673,Local,Congruent,Congruent Stimuli with Target
13,Local Incongruent at 2,2,673,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 2,2,673,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 6,6,673,Local,Incongruent at 6,Incongruent Stimuli with Target
21,Local Incongruent at 6,6,673,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Local Incongruent at 2,2,673,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Global Congruent,2,673,Global,Congruent,Congruent Stimuli with Target
32,Local Incongruent at 2,2,673,Local,Incongruent at 2,Incongruent Stimuli with Target
37,Local Congruent,2,673,Local,Congruent,Congruent Stimuli with Target
1,Local Incongruent at 2,2,674,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Incongruent at 2,2,674,Local,Incongruent at 2,Incongruent Stimuli with Target
6,Global Incongruent at 2,2,674,Global,Incongruent at 2,Incongruent Stimuli with Target
7,Local Congruent,6,674,Local,Congruent,Congruent Stimuli with Target
7,Global Incongruent at 6,6,674,Global,Incongruent at 6,Incongruent Stimuli with Target
8,Global Incongruent at 6,6,674,Global,Incongruent at 6,Incongruent Stimuli with Target
8,Local Congruent,2,674,Local,Congruent,Congruent Stimuli with Target
15,Local Congruent,2,674,Local,Congruent,Congruent Stimuli with Target
18,Local Congruent,2,674,Local,Congruent,Congruent Stimuli with Target
18,Local Incongruent at 2,2,674,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,674,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,674,Local,Incongruent at 2,Incongruent Stimuli with Target
32,Local Incongruent at 6,6,674,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Global Incongruent at 6,6,674,Global,Incongruent at 6,Incongruent Stimuli with Target
1,Local Incongruent at 6,6,675,Local,Incongruent at 6,Incongruent Stimuli with Target
3,Local Incongruent at 2,2,675,Local,Incongruent at 2,Incongruent Stimuli with Target
11,Local Incongruent at 2,2,675,Local,Incongruent at 2,Incongruent Stimuli with Target
11,Local Incongruent at 2,2,676,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 2,2,676,Local,Incongruent at 2,Incongruent Stimuli with Target
21,Local Incongruent at 2,2,677,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Local Incongruent at 6,6,679,Local,Incongruent at 6,Incongruent Stimuli with Target
18,Local Congruent,2,681,Local,Congruent,Congruent Stimuli with Target
18,Local Incongruent at 2,2,687,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Incongruent at 6,6,690,Local,Incongruent at 6,Incongruent Stimuli with Target
29,Global Incongruent at 2,2,693,Global,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,694,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Local Incongruent at 6,6,695,Local,Incongruent at 6,Incongruent Stimuli with Target
8,Local Incongruent at 6,6,697,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,697,Local,Incongruent at 6,Incongruent Stimuli with Target
7,Local Incongruent at 6,6,703,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Local Incongruent at 2,2,705,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Local Incongruent at 2,2,706,Local,Incongruent at 2,Incongruent Stimuli with Target
12,Local Incongruent at 6,6,707,Local,Incongruent at 6,Incongruent Stimuli with Target
21,Local Congruent,6,707,Local,Congruent,Congruent Stimuli with Target
37,Local Incongruent at 2,2,707,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 2,2,711,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Global Incongruent at 6,6,712,Global,Incongruent at 6,Incongruent Stimuli with Target
23,Global Congruent,6,713,Global,Congruent,Congruent Stimuli with Target
37,Global Congruent,6,724,Global,Congruent,Congruent Stimuli with Target
11,Local Incongruent at 2,2,725,Local,Incongruent at 2,Incongruent Stimuli with Target
37,Local Incongruent at 2,2,726,Local,Incongruent at 2,Incongruent Stimuli with Target
3,Local Congruent,6,727,Local,Congruent,Congruent Stimuli with Target
21,Local Congruent,6,728,Local,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 2,2,729,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Incongruent at 6,6,731,Local,Incongruent at 6,Incongruent Stimuli with Target
5,Global Incongruent at 2,2,731,Global,Incongruent at 2,Incongruent Stimuli with Target
10,Local Incongruent at 6,6,731,Local,Incongruent at 6,Incongruent Stimuli with Target
18,Global Incongruent at 6,6,733,Global,Incongruent at 6,Incongruent Stimuli with Target
3,Local Incongruent at 2,2,739,Local,Incongruent at 2,Incongruent Stimuli with Target
23,Local Incongruent at 6,6,739,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Global Incongruent at 2,2,741,Global,Incongruent at 2,Incongruent Stimuli with Target
8,Local Incongruent at 2,2,744,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 6,6,748,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Local Incongruent at 2,2,819,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 2,2,819,Local,Incongruent at 2,Incongruent Stimuli with Target
20,Local Incongruent at 2,2,819,Local,Incongruent at 2,Incongruent Stimuli with Target
29,Local Incongruent at 6,6,819,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Global Incongruent at 2,2,820,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Global Incongruent at 2,2,820,Global,Incongruent at 2,Incongruent Stimuli with Target
3,Local Congruent,2,820,Local,Congruent,Congruent Stimuli with Target
7,Global Incongruent at 6,6,820,Global,Incongruent at 6,Incongruent Stimuli with Target
8,Global Incongruent at 6,6,820,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Local Incongruent at 2,2,820,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Incongruent at 2,2,820,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,820,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,820,Local,Incongruent at 2,Incongruent Stimuli with Target
37,Local Incongruent at 6,6,820,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Local Congruent,2,821,Local,Congruent,Congruent Stimuli with Target
24,Local Congruent,2,821,Local,Congruent,Congruent Stimuli with Target
18,Local Incongruent at 6,6,822,Local,Incongruent at 6,Incongruent Stimuli with Target
1,Global Incongruent at 2,2,823,Global,Incongruent at 2,Incongruent Stimuli with Target
28,Global Incongruent at 2,2,823,Global,Incongruent at 2,Incongruent Stimuli with Target
29,Global Incongruent at 2,2,824,Global,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 2,2,824,Local,Incongruent at 2,Incongruent Stimuli with Target
34,Local Incongruent at 6,6,824,Local,Incongruent at 6,Incongruent Stimuli with Target
11,Global Congruent,2,825,Global,Congruent,Congruent Stimuli with Target
30,Local Incongruent at 6,6,829,Local,Incongruent at 6,Incongruent Stimuli with Target
12,Local Incongruent at 6,6,831,Local,Incongruent at 6,Incongruent Stimuli with Target
18,Local Incongruent at 6,6,834,Local,Incongruent at 6,Incongruent Stimuli with Target
30,Global Incongruent at 2,2,838,Global,Incongruent at 2,Incongruent Stimuli with Target
37,Local Congruent,2,842,Local,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 2,2,867,Global,Incongruent at 2,Incongruent Stimuli with Target
4,Local Incongruent at 6,6,870,Local,Incongruent at 6,Incongruent Stimuli with Target
10,Global Incongruent at 6,6,878,Global,Incongruent at 6,Incongruent Stimuli with Target
24,Local Congruent,6,887,Local,Congruent,Congruent Stimuli with Target
7,Local Congruent,6,890,Local,Congruent,Congruent Stimuli with Target
24,Global Congruent,2,893,Global,Congruent,Congruent Stimuli with Target
7,Global Incongruent at 2,2,898,Global,Incongruent at 2,Incongruent Stimuli with Target
23,Local Congruent,6,899,Local,Congruent,Congruent Stimuli with Target
11,Global Incongruent at 6,6,969,Global,Incongruent at 6,Incongruent Stimuli with Target
23,Global Incongruent at 6,6,969,Global,Incongruent at 6,Incongruent Stimuli with Target
3,Global Incongruent at 6,6,973,Global,Incongruent at 6,Incongruent Stimuli with Target
24,Local Incongruent at 2,2,973,Local,Incongruent at 2,Incongruent Stimuli with Target
24,Global Incongruent at 2,2,973,Global,Incongruent at 2,Incongruent Stimuli with Target
15,Local Incongruent at 2,2,974,Local,Incongruent at 2,Incongruent Stimuli with Target
18,Local Congruent,2,974,Local,Congruent,Congruent Stimuli with Target
20,Global Incongruent at 2,2,974,Global,Incongruent at 2,Incongruent Stimuli with Target
37,Local Incongruent at 2,2,984,Local,Incongruent at 2,Incongruent Stimuli with Target
1,Local Incongruent at 2,2,987,Local,Incongruent at 2,Incongruent Stimuli with Target
30,Local Incongruent at 6,6,988,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Local Congruent,6,1010,Local,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 6,6,1012,Local,Incongruent at 6,Incongruent Stimuli with Target
13,Global Incongruent at 6,6,1028,Global,Incongruent at 6,Incongruent Stimuli with Target
